Title,Creator,AgeRecommendation,Active,Favorites,Visits,VoiceChat,Camera,Created,Updated,ServerSize,Genre,Likes,Dislikes,GameLink,DateFetched
The Chi Roleplay.,@xxjaradxx,All Ages,0,2929,230.1K+,Not Supported,Not Supported,6/8/2023,8/8/2024,70,N/A,804,157,https://www.roblox.com/games/13686620875/The-Chi-Roleplay?gameSearchSessionInfo=28eadc9d-d9e6-4fad-a99a-70fdbf437b71&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13686620875&amp;position=0&amp;universeId=4750117392,11/13/2024 9:32
Home c National Fans,@predudelta12,All Ages,0,15,8166,Not Supported,Not Supported,1/23/2023,1/28/2023,6,N/A,6,1,https://www.roblox.com/games/12249078621/Home-c-National-Fans?gameSearchSessionInfo=510811a6-024e-4060-b56b-a88027752735&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12249078621&amp;position=0&amp;universeId=4315699838,11/13/2024 9:32
SharkBite 2 🦈,Abracadabra,Ages 9+,2095,569965,339.4M+,Not Supported,Not Supported,2/23/2022,11/8/2024,18,Survival,318K+,41K+,https://www.roblox.com/games/8908228901/UPDATE-SharkBite-2?gameSearchSessionInfo=0dd342b6-9f34-470a-bc1c-8207c1971d9f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8908228901&amp;position=0&amp;universeId=3365661357,11/13/2024 9:32
Fox Interactive History!,@adriankca9,All Ages,0,93,79.1K+,Not Supported,Not Supported,5/15/2021,5/15/2021,100,N/A,27,29,https://www.roblox.com/games/6816805606/Fox-Interactive-History?gameSearchSessionInfo=c833681d-bb79-4612-b9f9-6018857f25b0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6816805606&amp;position=0&amp;universeId=2589866837,11/13/2024 9:32
Mythic Reliques,Mythic Reliques,All Ages,90,4922,1.1M+,Not Supported,Not Supported,3/3/2024,11/13/2024,25,Roleplay & Avatar Sim,1038,256,https://www.roblox.com/games/16601753757/HUGE-UPDATE-Mythic-Reliques?gameSearchSessionInfo=a86843f6-840f-4bc9-a2d3-be0a8d5752de&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16601753757&amp;position=0&amp;universeId=5712278153,11/13/2024 9:32
Troll Obby,@TrollerDev,All Ages,86,540620,160.2M+,Not Supported,Not Supported,5/4/2019,8/25/2024,15,Obby & Platformer,184K+,101K+,https://www.roblox.com/games/3144213556/Troll-Obby?gameSearchSessionInfo=b9d75b9a-91cd-4171-b948-ed2e081a2b39&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3144213556&amp;position=0&amp;universeId=1134811400,11/13/2024 9:32
Fox Interactive Logo Remastered,@MrVcsRoblox02,All Ages,0,7,6424,Not Supported,Not Supported,1/12/2024,1/24/2024,50,N/A,2,2,https://www.roblox.com/games/15950863186/Fox-Interactive-Logo-Remastered?gameSearchSessionInfo=7aa2dee1-9b59-453b-ba2e-db9bf6069b4f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15950863186&amp;position=0&amp;universeId=5515283247,11/13/2024 9:32
Acry's Crazy Columns,Acry's Crazy Columns,All Ages,0,23,572,Not Supported,Not Supported,5/14/2022,11/9/2024,1,N/A,6,3,https://www.roblox.com/games/9619455447/Acrys-Crazy-Columns?gameSearchSessionInfo=22c08ce7-8663-4091-aa8b-43feca29466e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9619455447&amp;position=0&amp;universeId=3577622842,11/13/2024 9:32
THE OWL HOUSE OBBY,@CuyJes,All Ages,2,283,35.0K+,Not Supported,Not Supported,1/11/2023,9/30/2023,20,N/A,191,31,https://www.roblox.com/games/12115622149/THE-OWL-HOUSE-OBBY?gameSearchSessionInfo=261abab2-3bc0-4fd6-bb00-dfbdb17590df&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12115622149&amp;position=0&amp;universeId=4274897410,11/13/2024 9:32
Pokémon Advanced [NEW CODE ] ,@ProjectAdvanced0,All Ages,160,4584,848.4K+,Not Supported,Not Supported,10/8/2024,10/8/2024,17,N/A,645,356,https://www.roblox.com/games/116319916002312/Pok-mon-Advanced-NEW-CODE?gameSearchSessionInfo=0d868e8b-aa16-4a2c-b481-8eb8f3405a02&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=116319916002312&amp;position=0&amp;universeId=6648241326,11/13/2024 9:33
🍕 Pizzeria Tycoon 2,Improved Tycoons,All Ages,602,36057,16.3M+,Not Supported,Not Supported,7/23/2024,11/12/2024,4,Simulation,75K+,2388,https://www.roblox.com/games/18619441869/Pizzeria-Tycoon-2?gameSearchSessionInfo=3125a36f-a87c-484c-b1c1-7bb1970c40b4&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18619441869&amp;position=0&amp;universeId=6308982994,11/13/2024 9:33
📸PhotoShoot x Green Screen Studio,PSxGS,All Ages,552,209199,110.8M+,Not Supported,Not Supported,1/16/2018,11/12/2024,15,Entertainment,36K+,3951,https://www.roblox.com/games/1335775256/PhotoShoot-x-Green-Screen-Studio?gameSearchSessionInfo=9737132f-0b58-44da-b905-3875becbfa5a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=1335775256&amp;position=0&amp;universeId=537476076,11/13/2024 9:33
Temporary 2012 ,Neo Azur Studios,All Ages,3,138,70.1K+,Not Supported,Not Supported,8/8/2022,11/9/2024,5,N/A,72,25,https://www.roblox.com/games/10518533536/Temporary-2012?gameSearchSessionInfo=96a9b42b-c45a-4958-bd33-c2861d7f6584&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10518533536&amp;position=0&amp;universeId=3826183732,11/13/2024 9:33
[NEW] Mega Luxury Bus Tycoon🚍,Vanity Studio,All Ages,1886,44021,13.6M+,Not Supported,Not Supported,1/21/2024,11/12/2024,4,N/A,50K+,2263,https://www.roblox.com/games/16055759911/NEW-Mega-Luxury-Bus-Tycoon?gameSearchSessionInfo=a1cd8367-a7a4-4e20-829a-ff8718e5df23&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16055759911&amp;position=0&amp;universeId=5549835355,11/13/2024 9:33
Nom your friends! [🛒 SHOP UPDATE] ,@PAINSTARGOATED,Ages 9+,58,8366,4.5M+,Not Supported,Not Supported,4/15/2024,11/10/2024,50,Action,1749,1819,https://www.roblox.com/games/17148996518/Nom-your-friends-SHOP-UPDATE?gameSearchSessionInfo=d9cacf7e-7da6-4531-a4d1-bc9f3a11014a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17148996518&amp;position=0&amp;universeId=5873801757,11/13/2024 9:33
Click a Banana! [FREE UGC],Mighty Banana Group,All Ages,8,2397,655.2K+,Not Supported,Not Supported,7/20/2024,9/18/2024,40,Simulation,4438,606,https://www.roblox.com/games/18571984938/Click-a-Banana-FREE-UGC?gameSearchSessionInfo=a3679f61-9494-4811-87f6-5406bc062806&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18571984938&amp;position=0&amp;universeId=6292547583,11/13/2024 9:33
Sonic Showdown,Sonic Showdown,Ages 9+,533,90875,26.6M+,Not Supported,Not Supported,9/24/2023,10/18/2024,25,Action,30K+,8131,https://www.roblox.com/games/14867205876/Sonic-Showdown?gameSearchSessionInfo=9a9a8e30-46ef-4578-9bd6-77830ed945bb&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14867205876&amp;position=0&amp;universeId=5122736096,11/13/2024 9:33
Wrestling Legends,Legendary Wrestlers,All Ages,1335,419071,6.5M+,Not Supported,Not Supported,9/12/2024,11/10/2024,24,N/A,4525,1258,https://www.roblox.com/games/104243526201936/Wrestling-Legends?gameSearchSessionInfo=d0b024e2-d4dc-4070-9ce2-a34711c226ba&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=104243526201936&amp;position=0&amp;universeId=6542509482,11/13/2024 9:33
[HORROR] Ophelia,@BIackViiper,All Ages,456,67422,4.3M+,Not Supported,Not Supported,5/29/2023,11/13/2024,30,N/A,3810,1764,https://www.roblox.com/games/13587601484/HORROR-Ophelia?gameSearchSessionInfo=959106e2-4206-406c-9e6d-ee7020828705&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=39&amp;page=searchPage&amp;placeId=13587601484&amp;position=0&amp;universeId=4720386144,11/13/2024 9:33
"Russian Railways ""ЦППК""",@Egorka789078,All Ages,0,609,212.9K+,Not Supported,Not Supported,5/25/2023,9/25/2024,50,N/A,166,104,https://www.roblox.com/games/13539676954/Russian-Railways?gameSearchSessionInfo=b14b7170-33dd-4402-8832-2aeb68fe96f0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13539676954&amp;position=0&amp;universeId=4706144217,11/13/2024 9:33
Spider,@RoyStanford,All Ages,6045,2576752,2.4B+,Not Supported,Not Supported,6/1/2020,3/22/2022,6,Survival,530K+,201K+,https://www.roblox.com/games/5118969548/Spider?gameSearchSessionInfo=3eefc04d-9b00-4b3a-b769-67d2a16a97d2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5118969548&amp;position=0&amp;universeId=1776914212,11/13/2024 9:33
[🎃PART 2] KJ ARENA,Jex Games,Ages 9+,1037,85288,42.7M+,Not Supported,Not Supported,4/13/2024,11/13/2024,16,Action,96K+,13K+,https://www.roblox.com/games/17123943571/PART-2-KJ-ARENA?gameSearchSessionInfo=8d931bda-c542-45ec-9e12-694a7eacf5eb&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17123943571&amp;position=0&amp;universeId=5866883302,11/13/2024 9:33
Parkour Civilization [OBBY],Parkour Civilization,All Ages,176,178154,2.8M+,Not Supported,Not Supported,10/5/2024,11/4/2024,35,N/A,2816,7083,https://www.roblox.com/games/127466687293577/Parkour-Civilization-OBBY?gameSearchSessionInfo=2d19ca0a-a39b-49ae-ac09-47260cf34671&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=127466687293577&amp;position=0&amp;universeId=6636237899,11/13/2024 9:33
Impossible Squid Game! Glass Bridge 2,Northern Lights LTD,All Ages,1796,60859,58.7M+,Not Supported,Not Supported,4/3/2024,11/12/2024,35,Obby & Platformer,44K+,4254,https://www.roblox.com/games/16993432698/Impossible-Squid-Game-Glass-Bridge-2?gameSearchSessionInfo=0a15cac7-ab36-4771-ade1-173c61474e92&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16993432698&amp;position=0&amp;universeId=5830262966,11/13/2024 9:33
BedWars [⌚ REBOOT],Easy.gg,Ages 9+,22964,4214577,9.7B+,Not Supported,Not Supported,5/27/2021,11/13/2024,40,Action,2M+,464K+,https://www.roblox.com/games/6872265039/BedWars?gameSearchSessionInfo=93f9ad17-4e2f-4ca4-90aa-525528f2bb13&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6872265039&amp;position=0&amp;universeId=2619619496,11/13/2024 9:33
Accurate Block Tales RP [NEW ENEMIES!!!!],Accurate Block Tales RP,All Ages,114,3819,307.6K+,Not Supported,Not Supported,10/7/2024,11/13/2024,40,N/A,888,162,https://www.roblox.com/games/109876187695339/Accurate-Block-Tales-RP-NEW-ENEMIES?gameSearchSessionInfo=9ae2e772-1403-4871-818b-3c890a516c8e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=109876187695339&amp;position=0&amp;universeId=6644462695,11/13/2024 9:33
SCP - CatNap,@Dreckzam_2,Ages 9+,7,186,413.1K+,Not Supported,Not Supported,6/24/2024,9/14/2024,25,Survival,29,29,https://www.roblox.com/games/18191644297/SCP-CatNap?gameSearchSessionInfo=179eff00-ae68-471c-9d08-6899d326c718&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18191644297&amp;position=0&amp;universeId=6167634981,11/13/2024 9:33
🔮Ми-ми-мишки🐻,@MrBridenFool,All Ages,0,145,350.9K+,Not Supported,Not Supported,1/20/2024,10/6/2024,25,N/A,50,21,https://www.roblox.com/games/16047830934/unnamed?gameSearchSessionInfo=d64ac4eb-aad8-4722-933d-a7abbfcdebf6&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16047830934&amp;position=0&amp;universeId=5547330258,11/13/2024 9:33
Horse Game,@Mandy9g,All Ages,2,1511,1.5M+,Not Supported,Not Supported,4/13/2022,8/21/2023,6,N/A,381,1999,https://www.roblox.com/games/9349569634/Horse-Game?gameSearchSessionInfo=1ee61819-9352-465f-b71a-c28f2764df63&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9349569634&amp;position=0&amp;universeId=3495661643,11/13/2024 9:33
[UPDATE] Skibi Tower Defense,Skibi Tower Defense,All Ages,31,5415,8.4M+,Not Supported,Not Supported,5/22/2024,11/12/2024,25,Strategy,6199,1135,https://www.roblox.com/games/17575330441/UPDATE-Skibi-Tower-Defense?gameSearchSessionInfo=8a474687-5299-48b8-b1a2-414c2e3ac276&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17575330441&amp;position=0&amp;universeId=6016883029,11/13/2024 9:33
NanndoHaven Brookhaven RP DO NOT PLAY VERY SCARY,@ImNewTrop,All Ages,30,1789,3.3M+,Not Supported,Not Supported,12/25/2023,11/1/2024,15,N/A,296,1682,https://www.roblox.com/games/15739894057/NanndoHaven-Brookhaven-RP-DO-NOT-PLAY-VERY-SCARY?gameSearchSessionInfo=60929f63-c47b-4e8e-88e7-9d63c08fcfe8&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15739894057&amp;position=0&amp;universeId=5438779978,11/13/2024 9:33
Weird Interesting Game 😳,Ultimate Gamer Group XD,All Ages,80,7691,573.9K+,Not Supported,Not Supported,9/15/2024,10/17/2024,50,N/A,6533,2533,https://www.roblox.com/games/106972489069516/Weird-Interesting-Game?gameSearchSessionInfo=c48a616f-b0a7-4a49-809f-66370b3ec20a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=106972489069516&amp;position=0&amp;universeId=6555226641,11/13/2024 9:33
CoolNicholas1235 Gravestone (GAME STATUS)!! fixed,@CooINicholas1235,All Ages,0,3,548,Not Supported,Not Supported,8/2/2022,6/19/2023,50,N/A,4,0,https://www.roblox.com/games/10452559865/CoolNicholas1235-Gravestone-GAME-STATUS-fixed?gameSearchSessionInfo=c513940c-3450-487d-bfab-92c970687093&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10452559865&amp;position=0&amp;universeId=3808832755,11/13/2024 9:33
Pilot Training Flight Simulator,@Orange12345,All Ages,2148,1471290,462.8M+,Not Supported,Not Supported,1/4/2010,10/23/2024,20,Simulation,606K+,48K+,https://www.roblox.com/games/20321167/Pilot-Training-Flight-Simulator?gameSearchSessionInfo=0e53ed9c-f611-4f9a-bbf1-a0bda0be732e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=20321167&amp;position=0&amp;universeId=21164849,11/13/2024 9:33
Scuffed dogfight,Scuffed projects,All Ages,11,28437,1.6M+,Not Supported,Not Supported,12/28/2023,1/27/2024,1,Simulation,14K+,899,https://www.roblox.com/games/15774452313/Scuffed-dogfight?gameSearchSessionInfo=65141a77-c76c-4c54-9575-336951fd4c82&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15774452313&amp;position=0&amp;universeId=5453332027,11/13/2024 9:33
Beyond Volleyball League,Beyond Volleyball League,All Ages,339,46048,22.6M+,Not Supported,Not Supported,4/27/2021,11/9/2024,30,Sports & Racing,16K+,1987,https://www.roblox.com/games/6734275465/Beyond-Volleyball-League?gameSearchSessionInfo=fd9be2a9-b6f0-4e7d-887b-70c56803e981&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6734275465&amp;position=0&amp;universeId=2547466305,11/13/2024 9:33
Ambalabu Tower,bebiyaks,All Ages,187,3340,3.7M+,Not Supported,Not Supported,10/24/2024,11/13/2024,30,N/A,279,93,https://www.roblox.com/games/108545862018840/Ambalabu-Tower?gameSearchSessionInfo=16b55aed-ff5a-451c-8fe8-e8115e9a4680&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=108545862018840&amp;position=0&amp;universeId=6711734297,11/13/2024 9:33
Peroxide,[Peroxide],Ages 13+,3299,593737,296.0M+,Not Supported,Not Supported,3/14/2022,11/12/2024,20,RPG,360K+,35K+,https://www.roblox.com/games/9096881148/Peroxide?gameSearchSessionInfo=860ed9eb-8dea-4fbd-b2af-caca109ad699&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=38&amp;page=searchPage&amp;placeId=9096881148&amp;position=0&amp;universeId=3419284255,11/13/2024 9:33
I Wanna Test The Game (Beta Test),Project I Wanna,All Ages,1034,237126,96.2M+,Not Supported,Not Supported,11/27/2022,11/12/2024,25,Obby & Platformer,122K+,203K+,https://www.roblox.com/games/11684369582/I-Wanna-Test-The-Game-Beta-Test?gameSearchSessionInfo=1265f054-60f1-4ad6-a6e7-414d58241d48&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11684369582&amp;position=0&amp;universeId=4139766490,11/13/2024 9:33
Realistic Street Soccer (3 on 3),The Builder's Legion,All Ages,7706,220870,370.2M+,Not Supported,Not Supported,8/5/2023,11/13/2024,8,Sports & Racing,120K+,27K+,https://www.roblox.com/games/14315258385/Realistic-Street-Soccer-3-on-3?gameSearchSessionInfo=ac1c9ca9-eef9-4882-bd35-adc3f0cc9249&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14315258385&amp;position=0&amp;universeId=4949420752,11/13/2024 9:34
Blue Train With Friends: Exploring Sodor,@fin0745,All Ages,0,42,4791,Not Supported,Not Supported,5/13/2024,5/17/2024,50,N/A,3,2,https://www.roblox.com/games/17476773255/Blue-Train-With-Friends-Exploring-Sodor?gameSearchSessionInfo=05e7c121-8181-4cee-ac3b-1b6bb4ac55fa&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17476773255&amp;position=0&amp;universeId=5981465290,11/13/2024 9:34
👀 [SECRETS] Admin RNG 👀,Admin RNG,Ages 9+,113,314954,19.4M+,Not Supported,Not Supported,5/12/2024,11/12/2024,16,Simulation,44K+,4811,https://www.roblox.com/games/17461365630/EVENTS-Admin-RNG?gameSearchSessionInfo=552b53ce-ae03-4bf0-9b2a-0c553b473d5f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17461365630&amp;position=0&amp;universeId=5976020326,11/13/2024 9:34
🎃Marvel Infinity🎃,Exedra Games,Ages 9+,85,63917,9.9M+,Not Supported,Not Supported,2/10/2021,11/12/2024,25,Action,15K+,6701,https://www.roblox.com/games/6374024109/Marvel-Infinity?gameSearchSessionInfo=892508de-ff3f-485d-b37c-f46814d0c996&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6374024109&amp;position=0&amp;universeId=2364688947,11/13/2024 9:34
Brookhaven 🏡RP,@Wolfpaq,All Ages,339136,22214398,56.2B+,Not Supported,Not Supported,4/21/2020,11/1/2024,22,Roleplay & Avatar Sim,6M+,965K+,https://www.roblox.com/games/4924922222/Brookhaven-RP?gameSearchSessionInfo=4765192a-3515-4d55-bf75-f2b4078f9baa&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4924922222&amp;position=0&amp;universeId=1686885941,11/13/2024 9:34
Silly Simon Says,Nomo Falls,All Ages,4124,365371,307.4M+,Not Supported,Not Supported,2/6/2023,11/13/2024,8,Party & Casual,107K+,25K+,https://www.roblox.com/games/12397515839/Silly-Simon-Says?gameSearchSessionInfo=40d138e6-d083-40e3-a099-52887b03ec15&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12397515839&amp;position=0&amp;universeId=4362587875,11/13/2024 9:34
[ Content Deleted ],official softgames,All Ages,0,257,233.7K+,Not Supported,Not Supported,6/25/2021,11/6/2024,10,N/A,127,122,https://www.roblox.com/games/7002101165/Spongebob-Escape-Krusty-Krab-Obby?gameSearchSessionInfo=90862772-5963-442d-8955-d9559e001fcb&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7002101165&amp;position=0&amp;universeId=2689890278,11/13/2024 9:34
Boat Trip,@Intelgat,All Ages,260,359915,5.9M+,Not Supported,Not Supported,4/9/2024,11/3/2024,12,Simulation,235,193,https://www.roblox.com/games/17073789219/Boat-Trip?gameSearchSessionInfo=45c09a1a-6366-4c31-b664-3cda5435e59f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17073789219&amp;position=0&amp;universeId=5852179610,11/13/2024 9:34
Pinoy RP HangOut,Pinoy RP HangOut,All Ages,88,42617,22.6M+,Not Supported,Not Supported,3/24/2022,11/13/2024,50,Roleplay & Avatar Sim,11K+,1736,https://www.roblox.com/games/9181090030/Pinoy-RP-HangOut?gameSearchSessionInfo=998409e7-14f7-449d-ba00-d4f9f489b664&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9181090030&amp;position=0&amp;universeId=3444676316,11/13/2024 9:34
ESCAPE ART TEACHER!,Kristianer Studios,All Ages,61,1192,2.2M+,Not Supported,Not Supported,4/5/2024,11/9/2024,12,Roleplay & Avatar Sim,175,309,https://www.roblox.com/games/17020980121/ESCAPE-ART-TEACHER?gameSearchSessionInfo=6ce9115e-9782-4c5c-aa04-28fbcc5af7b0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17020980121&amp;position=0&amp;universeId=5837785976,11/13/2024 9:34
Da Hood,Da Hood Entertainment,Ages 9+,4544,2967708,2.6B+,Not Supported,Not Supported,1/27/2019,11/13/2024,40,Action,1M+,514K+,https://www.roblox.com/games/2788229376/Da-Hood?gameSearchSessionInfo=d8946a50-70ca-4a7c-abbe-6a0ec543b4d5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2788229376&amp;position=0&amp;universeId=1008451066,11/13/2024 9:34
[ Content Deleted ],@yar45rok,All Ages,0,34,13.9K+,Not Supported,Not Supported,5/26/2024,11/8/2024,50,N/A,8,30,https://www.roblox.com/games/17621652562/CONDO-R36-GAME-ANIME-GIRL-NOT-FAKE-REAL?gameSearchSessionInfo=d4c68c30-9fd4-4231-932d-4c36c4ec5cfa&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17621652562&amp;position=0&amp;universeId=6034505956,11/13/2024 9:34
